person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,loan_id
24.0,male,Bachelor,154359.0,1,MORTGAGE,15000.0,DEBTCONSOLIDATION,10.27,0.1,4.0,652,Yes,0,37576
22.0,male,High School,73610.0,4,RENT,7000.0,DEBTCONSOLIDATION,12.84,0.1,2.0,576,No,0,7099
29.0,male,High School,41741.0,9,RENT,2000.0,VENTURE,14.72,0.05,5.0,668,Yes,0,27967
28.0,male,Bachelor,22839.0,7,RENT,4000.0,VENTURE,11.12,0.18,8.0,634,No,1,20082
23.0,male,Associate,94644.0,1,RENT,24000.0,PERSONAL,13.92,0.25,3.0,613,No,1,432
34.0,female,Associate,217034.0,9,MORTGAGE,12900.0,EDUCATION,12.99,0.06,7.0,475,Yes,0,18093
23.0,male,Master,82161.0,0,MORTGAGE,15000.0,EDUCATION,14.11,0.18,3.0,625,No,1,11347
37.0,female,Associate,72760.0,10,RENT,10000.0,MEDICAL,11.01,0.14,12.0,669,Yes,0,31017
29.0,female,Bachelor,109773.0,7,MORTGAGE,10000.0,EDUCATION,8.55,0.09,7.0,658,Yes,0,41410
26.0,female,Bachelor,90902.0,4,OWN,7000.0,VENTURE,10.59,0.08,4.0,630,Yes,0,11502
29.0,female,Associate,111337.0,5,MORTGAGE,32401.0,EDUCATION,8.98,0.29,6.0,629,Yes,0,35009
23.0,male,High School,40839.0,0,RENT,1800.0,EDUCATION,11.99,0.04,4.0,602,Yes,0,14840
22.0,male,Associate,38910.0,2,MORTGAGE,4500.0,VENTURE,9.88,0.12,2.0,579,Yes,0,2330
22.0,male,High School,41646.0,1,RENT,10000.0,MEDICAL,15.28,0.24,3.0,620,No,1,10754
41.0,male,High School,70116.0,20,RENT,8000.0,PERSONAL,6.03,0.11,12.0,569,Yes,0,30635
23.0,male,Master,44071.0,0,RENT,6500.0,MEDICAL,17.49,0.15,4.0,659,No,1,16877
27.0,male,Associate,55958.0,5,OWN,14000.0,MEDICAL,11.01,0.25,6.0,555,Yes,0,21216
29.0,female,Bachelor,148624.0,7,RENT,6500.0,EDUCATION,11.01,0.04,10.0,716,No,0,22158
24.0,female,Master,78950.0,1,RENT,14000.0,EDUCATION,11.65,0.18,3.0,614,No,0,36665
42.0,female,Bachelor,85107.0,22,RENT,10000.0,EDUCATION,7.66,0.12,13.0,696,Yes,0,37711
33.0,male,High School,216923.0,12,MORTGAGE,6906.0,HOMEIMPROVEMENT,7.63,0.03,7.0,647,Yes,0,37468
22.0,female,Associate,60720.0,0,MORTGAGE,2500.0,PERSONAL,12.18,0.04,4.0,625,Yes,0,6786
23.0,male,Associate,90249.0,2,RENT,12000.0,VENTURE,11.58,0.13,3.0,534,Yes,0,40331
31.0,female,Bachelor,73142.0,8,RENT,12000.0,MEDICAL,7.49,0.16,9.0,622,No,0,25279
32.0,male,Master,180844.0,11,OWN,8000.0,HOMEIMPROVEMENT,11.01,0.04,6.0,630,No,0,27551
25.0,female,Bachelor,84917.0,0,MORTGAGE,8000.0,PERSONAL,7.88,0.09,4.0,572,No,0,10860
26.0,male,Master,29897.0,1,MORTGAGE,2100.0,PERSONAL,13.11,0.07,3.0,674,No,0,1048
31.0,female,Bachelor,50896.0,5,MORTGAGE,9000.0,MEDICAL,6.99,0.18,8.0,625,No,0,20629
22.0,female,Master,87287.0,0,RENT,5000.0,PERSONAL,11.01,0.06,3.0,668,Yes,0,5574
27.0,female,Associate,58249.0,5,OWN,7500.0,VENTURE,13.47,0.13,6.0,687,No,0,29088
54.0,male,Associate,36090.0,34,MORTGAGE,2500.0,PERSONAL,11.71,0.07,24.0,743,No,0,32342
29.0,male,Master,73165.0,5,RENT,10000.0,DEBTCONSOLIDATION,8.59,0.14,5.0,600,No,0,24567
23.0,male,High School,28622.0,0,RENT,2400.0,EDUCATION,5.99,0.08,3.0,668,Yes,0,2091
29.0,female,Master,66868.0,3,MORTGAGE,8000.0,PERSONAL,10.0,0.12,6.0,565,No,0,22430
46.0,male,High School,73014.0,23,MORTGAGE,5000.0,EDUCATION,11.75,0.07,14.0,520,Yes,0,35872
39.0,male,Associate,84850.0,17,OWN,8000.0,VENTURE,11.01,0.09,12.0,688,No,0,30930
23.0,female,Master,49115.0,3,RENT,4000.0,EDUCATION,11.43,0.08,4.0,678,Yes,0,38947
30.0,female,Bachelor,241007.0,8,MORTGAGE,6000.0,EDUCATION,10.94,0.02,8.0,615,Yes,0,40125
30.0,male,Associate,79284.0,10,RENT,7000.0,DEBTCONSOLIDATION,13.49,0.09,8.0,609,No,0,22019
30.0,female,Associate,123329.0,6,MORTGAGE,15000.0,HOMEIMPROVEMENT,15.07,0.12,8.0,666,Yes,0,33394
25.0,male,High School,53713.0,2,RENT,6000.0,EDUCATION,12.69,0.11,4.0,657,Yes,0,6487
25.0,female,Bachelor,72017.0,3,OWN,5000.0,MEDICAL,6.17,0.07,2.0,657,No,0,16773
25.0,female,High School,139377.0,4,MORTGAGE,14000.0,VENTURE,6.62,0.1,3.0,665,Yes,0,14820
26.0,male,Master,79035.0,5,MORTGAGE,10950.0,VENTURE,7.88,0.14,2.0,660,No,0,16047
23.0,male,High School,37111.0,0,MORTGAGE,12000.0,EDUCATION,16.45,0.32,3.0,607,Yes,0,2037
33.0,male,Associate,102441.0,10,RENT,4000.0,EDUCATION,8.59,0.04,6.0,628,Yes,0,20300
21.0,male,Associate,27793.0,0,RENT,5325.0,PERSONAL,12.42,0.19,3.0,672,No,1,5739
24.0,male,Bachelor,217134.0,2,MORTGAGE,14000.0,VENTURE,11.99,0.06,2.0,598,Yes,0,253
30.0,male,Master,93947.0,7,MORTGAGE,9000.0,DEBTCONSOLIDATION,7.88,0.1,7.0,676,Yes,0,24870
24.0,female,Associate,62508.0,0,RENT,20000.0,VENTURE,12.21,0.32,4.0,571,No,1,621
31.0,female,Master,107829.0,9,MORTGAGE,12250.0,PERSONAL,15.05,0.11,8.0,624,No,0,25667
31.0,female,High School,72617.0,7,MORTGAGE,6000.0,EDUCATION,12.69,0.08,8.0,632,No,1,43570
29.0,male,Bachelor,47059.0,8,RENT,11000.0,EDUCATION,7.49,0.23,7.0,614,Yes,0,19846
27.0,female,Associate,67243.0,2,RENT,13000.0,DEBTCONSOLIDATION,8.88,0.19,6.0,651,Yes,0,26014
24.0,female,Associate,79274.0,3,RENT,7500.0,EDUCATION,8.35,0.09,4.0,672,No,0,33284
23.0,male,Master,59883.0,0,MORTGAGE,10438.0,DEBTCONSOLIDATION,9.03,0.17,2.0,684,No,1,43475
31.0,male,Bachelor,21045.0,8,RENT,3000.0,HOMEIMPROVEMENT,14.26,0.14,7.0,696,No,1,19359
39.0,female,High School,102989.0,17,RENT,12000.0,HOMEIMPROVEMENT,6.03,0.12,12.0,543,Yes,0,31315
32.0,male,Associate,31254.0,13,RENT,4900.0,MEDICAL,6.17,0.16,6.0,674,Yes,0,20616
26.0,male,Associate,180511.0,4,MORTGAGE,14000.0,DEBTCONSOLIDATION,10.36,0.08,3.0,627,Yes,0,15637
26.0,male,High School,87511.0,6,RENT,3000.0,HOMEIMPROVEMENT,7.29,0.03,2.0,617,Yes,0,2895
30.0,male,High School,38383.0,8,MORTGAGE,13000.0,EDUCATION,7.88,0.34,8.0,618,No,1,19955
29.0,male,Associate,104378.0,8,MORTGAGE,8000.0,PERSONAL,12.99,0.08,8.0,670,Yes,0,25571
21.0,female,Bachelor,158338.0,0,RENT,30000.0,VENTURE,5.99,0.19,4.0,623,Yes,0,60
35.0,female,Associate,94498.0,11,MORTGAGE,10000.0,DEBTCONSOLIDATION,7.35,0.11,8.0,670,Yes,0,33056
27.0,male,Bachelor,61893.0,3,RENT,16820.0,PERSONAL,12.35,0.27,6.0,613,No,1,43422
29.0,male,Master,110964.0,11,MORTGAGE,10000.0,EDUCATION,11.26,0.09,8.0,612,Yes,0,28781
21.0,female,High School,78927.0,0,RENT,10000.0,VENTURE,13.47,0.13,3.0,619,Yes,0,11547
21.0,male,High School,15286.0,0,RENT,3000.0,VENTURE,7.88,0.2,3.0,566,No,1,2474
23.0,female,Master,72756.0,0,MORTGAGE,12000.0,PERSONAL,11.19,0.16,3.0,691,No,0,35525
24.0,male,Bachelor,78831.0,3,MORTGAGE,7200.0,VENTURE,17.58,0.09,4.0,574,No,0,9864
24.0,male,Bachelor,46702.0,0,MORTGAGE,8000.0,HOMEIMPROVEMENT,7.14,0.17,3.0,608,Yes,0,3677
23.0,female,High School,55516.0,0,MORTGAGE,4400.0,DEBTCONSOLIDATION,13.16,0.08,3.0,509,No,1,7097
30.0,female,High School,87596.0,8,MORTGAGE,14000.0,MEDICAL,6.99,0.16,9.0,647,No,0,24354
28.0,female,Bachelor,61971.0,7,MORTGAGE,24483.0,PERSONAL,10.67,0.4,7.0,636,No,0,40686
22.0,male,High School,165648.0,0,MORTGAGE,25000.0,MEDICAL,9.99,0.15,4.0,619,Yes,0,15458
34.0,male,Bachelor,88234.0,10,MORTGAGE,11000.0,MEDICAL,12.21,0.12,8.0,634,Yes,0,24466
23.0,male,Associate,35815.0,0,RENT,6000.0,MEDICAL,13.39,0.17,4.0,671,No,0,38962
23.0,male,Bachelor,24037.0,0,RENT,3000.0,VENTURE,12.99,0.12,2.0,530,No,1,2515
43.0,male,High School,73024.0,24,MORTGAGE,18000.0,VENTURE,10.99,0.25,11.0,696,Yes,0,30601
27.0,female,Bachelor,118857.0,3,MORTGAGE,1000.0,HOMEIMPROVEMENT,8.62,0.01,8.0,659,Yes,0,40601
34.0,male,Associate,55966.0,12,RENT,5709.0,PERSONAL,13.47,0.1,9.0,455,Yes,0,40451
22.0,male,Associate,84131.0,3,RENT,9978.0,HOMEIMPROVEMENT,15.61,0.12,3.0,635,No,1,43239
24.0,male,Master,126865.0,0,RENT,13800.0,HOMEIMPROVEMENT,7.66,0.11,3.0,653,Yes,0,17811
23.0,female,High School,58931.0,0,OWN,7000.0,VENTURE,10.74,0.12,4.0,686,Yes,0,6079
24.0,female,Associate,35482.0,0,OWN,7500.0,EDUCATION,8.49,0.21,2.0,664,No,0,1701
26.0,male,High School,37021.0,0,RENT,9000.0,DEBTCONSOLIDATION,15.65,0.24,4.0,608,No,1,9831
33.0,male,Associate,86324.0,12,MORTGAGE,6000.0,PERSONAL,14.72,0.07,7.0,677,No,0,24295
29.0,male,High School,30396.0,6,RENT,13167.0,VENTURE,9.4,0.43,5.0,620,No,1,42489
32.0,male,Master,88683.0,10,MORTGAGE,6000.0,HOMEIMPROVEMENT,15.62,0.07,8.0,645,Yes,0,24478
24.0,female,Master,55088.0,2,RENT,2850.0,MEDICAL,11.86,0.05,2.0,620,Yes,0,2453
24.0,male,Master,109156.0,0,MORTGAGE,7500.0,DEBTCONSOLIDATION,11.02,0.07,4.0,673,No,0,39542
21.0,male,Bachelor,76226.0,0,MORTGAGE,11200.0,DEBTCONSOLIDATION,10.99,0.15,4.0,627,Yes,0,9617
32.0,female,Master,59809.0,11,RENT,6300.0,MEDICAL,9.91,0.11,8.0,719,Yes,0,22085
28.0,male,Bachelor,31112.0,3,RENT,5000.0,MEDICAL,8.8,0.16,7.0,504,Yes,0,41849
27.0,female,High School,75601.0,6,MORTGAGE,3275.0,HOMEIMPROVEMENT,9.33,0.04,8.0,657,No,0,28973
31.0,male,High School,199074.0,8,MORTGAGE,13275.0,VENTURE,6.62,0.07,6.0,630,Yes,0,40060
23.0,male,High School,62254.0,4,MORTGAGE,15000.0,EDUCATION,13.16,0.24,4.0,608,No,0,7071
25.0,male,Master,114453.0,3,MORTGAGE,13500.0,HOMEIMPROVEMENT,10.0,0.12,2.0,702,No,0,13596
30.0,male,Associate,175326.0,6,MORTGAGE,12000.0,EDUCATION,11.01,0.07,8.0,707,Yes,0,27519
25.0,male,Bachelor,168710.0,5,MORTGAGE,35000.0,DEBTCONSOLIDATION,10.59,0.21,3.0,560,No,0,15494
24.0,male,Associate,63270.0,3,MORTGAGE,1205.0,VENTURE,13.95,0.02,2.0,604,Yes,0,35039
30.0,male,High School,49492.0,4,RENT,9000.0,MEDICAL,14.54,0.18,5.0,620,No,0,41022
32.0,female,Associate,65908.0,9,MORTGAGE,13000.0,VENTURE,12.53,0.2,10.0,580,No,0,22322
22.0,female,Associate,55233.0,0,MORTGAGE,4000.0,EDUCATION,11.83,0.07,3.0,612,Yes,0,5521
23.0,male,High School,32363.0,4,RENT,4000.0,PERSONAL,6.76,0.12,3.0,543,Yes,0,3749
24.0,female,Bachelor,46361.0,2,RENT,6500.0,PERSONAL,11.34,0.14,3.0,657,Yes,0,7313
37.0,male,Bachelor,66637.0,14,MORTGAGE,7000.0,HOMEIMPROVEMENT,6.92,0.11,13.0,465,Yes,0,30419
27.0,female,Master,55969.0,4,MORTGAGE,3000.0,DEBTCONSOLIDATION,6.99,0.05,5.0,669,Yes,0,29034
26.0,male,Associate,37199.0,6,RENT,7500.0,PERSONAL,12.18,0.2,3.0,650,No,1,8239
22.0,male,Bachelor,53955.0,0,RENT,10000.0,PERSONAL,13.06,0.19,3.0,616,No,1,44646
34.0,male,Associate,41675.0,12,RENT,8000.0,PERSONAL,7.9,0.19,7.0,618,Yes,0,22926
25.0,male,Master,63747.0,1,RENT,8000.0,MEDICAL,10.37,0.13,2.0,622,Yes,0,8980
31.0,male,High School,37447.0,11,RENT,4799.0,EDUCATION,12.29,0.13,8.0,677,No,0,35189
29.0,male,Bachelor,42644.0,4,OWN,8300.0,HOMEIMPROVEMENT,7.9,0.19,7.0,673,Yes,0,19583
26.0,male,Associate,55011.0,1,MORTGAGE,4000.0,EDUCATION,14.35,0.07,2.0,652,No,0,5458
34.0,male,Bachelor,104499.0,12,MORTGAGE,10000.0,HOMEIMPROVEMENT,10.71,0.1,12.0,615,Yes,0,32990
26.0,female,Bachelor,94758.0,4,RENT,20000.0,HOMEIMPROVEMENT,13.31,0.21,4.0,444,Yes,0,40906
24.0,female,High School,33456.0,3,OWN,9475.0,MEDICAL,8.94,0.28,3.0,674,No,0,1485
28.0,male,Bachelor,37237.0,4,MORTGAGE,15000.0,VENTURE,11.01,0.4,9.0,659,Yes,0,38650
23.0,female,Associate,25179.0,0,RENT,3200.0,VENTURE,16.0,0.13,2.0,588,No,1,2978
30.0,male,Bachelor,39532.0,7,MORTGAGE,6625.0,HOMEIMPROVEMENT,14.79,0.17,10.0,679,No,0,19304
29.0,male,High School,92685.0,8,MORTGAGE,17600.0,HOMEIMPROVEMENT,13.16,0.19,7.0,670,No,0,24828
36.0,female,Associate,54054.0,14,RENT,2000.0,DEBTCONSOLIDATION,13.61,0.04,13.0,662,No,1,31601
24.0,male,High School,60935.0,1,RENT,3000.0,MEDICAL,11.01,0.05,2.0,611,No,1,2825
22.0,female,High School,60981.0,0,MORTGAGE,6000.0,PERSONAL,11.11,0.1,3.0,572,Yes,0,6647
24.0,male,High School,132794.0,2,RENT,12500.0,DEBTCONSOLIDATION,9.62,0.09,4.0,703,Yes,0,13549
25.0,female,High School,97083.0,4,RENT,2000.0,VENTURE,11.49,0.02,3.0,617,Yes,0,1951
27.0,male,Bachelor,65963.0,3,MORTGAGE,9000.0,PERSONAL,5.99,0.14,5.0,697,Yes,0,22336
21.0,male,Master,41536.0,0,RENT,10000.0,EDUCATION,9.91,0.24,4.0,639,No,0,10563
27.0,female,Master,268464.0,7,RENT,12000.0,EDUCATION,14.96,0.04,6.0,703,No,1,25713
26.0,female,High School,57856.0,0,RENT,25000.0,HOMEIMPROVEMENT,15.28,0.43,2.0,602,No,1,145
33.0,male,Master,66185.0,10,MORTGAGE,2100.0,EDUCATION,9.99,0.03,6.0,689,Yes,0,22262
51.0,male,Associate,20994.0,30,OWN,1000.0,PERSONAL,11.11,0.05,22.0,638,Yes,0,32314
29.0,male,Bachelor,49343.0,6,RENT,3000.0,MEDICAL,7.07,0.06,10.0,631,Yes,0,35135
27.0,male,High School,99491.0,6,MORTGAGE,10000.0,VENTURE,6.92,0.1,9.0,561,Yes,0,25251
27.0,female,Bachelor,249456.0,9,MORTGAGE,22000.0,VENTURE,10.62,0.09,5.0,522,Yes,0,17982
27.0,female,Doctorate,70971.0,4,RENT,6000.0,HOMEIMPROVEMENT,12.9,0.08,4.0,681,Yes,0,41649
25.0,female,High School,127013.0,2,MORTGAGE,6000.0,EDUCATION,10.71,0.05,4.0,606,Yes,0,33311
21.0,male,Associate,26112.0,0,MORTGAGE,4500.0,HOMEIMPROVEMENT,11.01,0.17,2.0,608,No,1,722
35.0,male,Master,72970.0,15,OWN,24000.0,PERSONAL,12.53,0.33,9.0,656,No,0,23185
32.0,male,Bachelor,87726.0,10,MORTGAGE,24000.0,DEBTCONSOLIDATION,7.52,0.27,8.0,633,No,0,33172
24.0,female,Bachelor,90923.0,0,RENT,10000.0,VENTURE,6.62,0.11,2.0,660,Yes,0,16678
34.0,male,Bachelor,58375.0,10,RENT,1500.0,MEDICAL,11.46,0.03,9.0,696,Yes,0,36608
25.0,female,High School,71415.0,0,RENT,8000.0,PERSONAL,12.0,0.11,4.0,603,Yes,0,33549
23.0,male,Master,36761.0,0,RENT,6000.0,EDUCATION,8.49,0.16,3.0,634,No,0,6256
28.0,male,Associate,61172.0,8,RENT,8469.0,VENTURE,12.45,0.14,8.0,656,Yes,0,39715
22.0,male,Master,51718.0,0,RENT,3600.0,PERSONAL,9.9,0.07,4.0,675,Yes,0,36281
32.0,female,Bachelor,61133.0,8,MORTGAGE,2500.0,PERSONAL,13.49,0.04,10.0,613,No,0,39337
26.0,female,Bachelor,25650.0,2,RENT,5539.0,VENTURE,7.42,0.22,6.0,635,Yes,0,35424
25.0,male,High School,120202.0,0,RENT,10000.0,PERSONAL,14.65,0.08,3.0,661,No,0,4567
24.0,female,Associate,103227.0,3,MORTGAGE,7750.0,MEDICAL,11.12,0.08,4.0,607,Yes,0,12851
41.0,male,Associate,49022.0,18,RENT,9157.0,EDUCATION,7.49,0.19,14.0,647,Yes,0,40357
26.0,female,Bachelor,67756.0,2,RENT,8150.0,DEBTCONSOLIDATION,12.87,0.12,2.0,653,Yes,0,17780
35.0,female,Doctorate,47055.0,14,RENT,8000.0,MEDICAL,18.09,0.17,7.0,713,No,1,23031
25.0,female,Associate,105557.0,3,MORTGAGE,7500.0,VENTURE,11.79,0.07,6.0,667,No,0,39074
23.0,female,High School,47071.0,0,MORTGAGE,5000.0,VENTURE,10.37,0.11,4.0,596,Yes,0,3794
25.0,female,Associate,67482.0,6,RENT,20000.0,VENTURE,11.01,0.3,4.0,682,No,1,642
24.0,male,High School,60097.0,0,MORTGAGE,4000.0,VENTURE,13.85,0.07,4.0,657,Yes,0,40342
34.0,male,Associate,43296.0,13,MORTGAGE,2800.0,EDUCATION,14.17,0.06,7.0,713,No,1,20570
23.0,female,Master,145005.0,3,MORTGAGE,4900.0,DEBTCONSOLIDATION,7.14,0.03,4.0,714,Yes,0,15021
30.0,male,Bachelor,58695.0,6,MORTGAGE,3000.0,EDUCATION,7.4,0.05,7.0,637,Yes,0,21516
25.0,female,High School,38534.0,3,MORTGAGE,6000.0,HOMEIMPROVEMENT,7.66,0.16,2.0,689,Yes,0,2238
30.0,female,Bachelor,56193.0,3,MORTGAGE,6012.0,PERSONAL,13.36,0.11,8.0,680,No,0,34284
22.0,male,High School,38646.0,1,RENT,3000.0,EDUCATION,11.86,0.08,4.0,514,Yes,0,2564
26.0,male,Associate,78910.0,3,RENT,3200.0,DEBTCONSOLIDATION,11.71,0.04,3.0,591,No,0,3033
33.0,male,High School,162851.0,10,MORTGAGE,15000.0,EDUCATION,13.61,0.09,9.0,633,Yes,0,39660
25.0,female,Associate,87024.0,2,MORTGAGE,9250.0,EDUCATION,12.53,0.11,4.0,668,Yes,0,11054
26.0,female,High School,89870.0,3,MORTGAGE,4475.0,VENTURE,9.99,0.05,4.0,635,Yes,0,11366
30.0,male,Associate,61288.0,11,RENT,7000.0,DEBTCONSOLIDATION,12.82,0.11,8.0,633,Yes,0,36852
37.0,female,High School,45601.0,14,OWN,6075.0,VENTURE,11.86,0.13,14.0,637,Yes,0,31285
24.0,female,Bachelor,109134.0,2,RENT,5000.0,VENTURE,9.99,0.05,3.0,649,Yes,0,5640
32.0,female,Associate,59468.0,10,RENT,3000.0,DEBTCONSOLIDATION,13.49,0.05,7.0,562,Yes,0,19464
40.0,male,High School,65711.0,15,MORTGAGE,6000.0,HOMEIMPROVEMENT,13.49,0.09,11.0,680,Yes,0,30396
42.0,male,High School,51055.0,21,RENT,14500.0,EDUCATION,15.57,0.28,14.0,654,No,1,31551
30.0,male,Associate,102905.0,6,RENT,9000.0,HOMEIMPROVEMENT,10.5,0.09,7.0,652,No,0,33359
21.0,female,High School,32309.0,0,OWN,7500.0,VENTURE,11.01,0.23,2.0,628,Yes,0,1365
60.0,female,Associate,73011.0,38,OWN,9000.0,PERSONAL,13.8,0.12,27.0,676,Yes,0,32438
31.0,male,Bachelor,46088.0,7,RENT,9000.0,DEBTCONSOLIDATION,7.51,0.2,6.0,564,Yes,0,23603
26.0,female,Bachelor,78931.0,4,RENT,15000.0,HOMEIMPROVEMENT,7.66,0.19,4.0,692,No,0,15384
21.0,male,Bachelor,39609.0,0,RENT,8400.0,DEBTCONSOLIDATION,16.77,0.21,4.0,621,No,1,9605
22.0,female,Associate,34079.0,0,OWN,9600.0,EDUCATION,8.59,0.28,3.0,661,No,0,1551
28.0,male,Master,100286.0,9,RENT,10000.0,EDUCATION,11.64,0.1,10.0,624,No,0,34150
31.0,female,Associate,49886.0,8,RENT,9000.0,PERSONAL,11.01,0.18,6.0,670,No,0,23620
27.0,female,Associate,22518.0,6,RENT,8000.0,PERSONAL,10.25,0.36,10.0,620,No,1,22852
24.0,female,Bachelor,42802.0,3,RENT,7000.0,VENTURE,9.94,0.16,3.0,636,Yes,0,33797
23.0,female,High School,41838.0,0,RENT,8500.0,VENTURE,13.92,0.2,3.0,498,No,1,5341
25.0,female,Bachelor,66806.0,5,RENT,8525.0,HOMEIMPROVEMENT,14.36,0.13,3.0,610,Yes,0,37434
22.0,female,Bachelor,48874.0,0,RENT,5000.0,EDUCATION,8.9,0.1,2.0,639,Yes,0,4919
24.0,male,High School,130994.0,3,MORTGAGE,18000.0,HOMEIMPROVEMENT,12.53,0.14,3.0,611,Yes,0,14504
24.0,female,Master,181158.0,6,MORTGAGE,25000.0,EDUCATION,11.01,0.14,2.0,621,Yes,0,15651
34.0,female,Associate,145131.0,9,MORTGAGE,16801.0,EDUCATION,6.91,0.12,6.0,628,Yes,0,36099
26.0,female,Master,68400.0,5,RENT,5100.0,PERSONAL,8.0,0.07,4.0,677,Yes,0,9130
24.0,female,Bachelor,47835.0,1,RENT,1500.0,MEDICAL,15.62,0.03,3.0,664,No,0,1597
29.0,male,Associate,38948.0,8,RENT,2100.0,PERSONAL,11.01,0.05,6.0,596,Yes,0,19065
28.0,male,Master,38193.0,5,RENT,4000.0,MEDICAL,10.69,0.1,8.0,659,No,0,32799
22.0,male,Master,58685.0,0,MORTGAGE,4800.0,DEBTCONSOLIDATION,9.07,0.08,3.0,625,Yes,0,6247
26.0,male,Bachelor,72513.0,1,MORTGAGE,30304.0,EDUCATION,13.67,0.42,4.0,526,Yes,0,38192
24.0,female,Bachelor,79198.0,1,MORTGAGE,4200.0,PERSONAL,15.27,0.05,2.0,620,Yes,0,9876
22.0,male,Master,70409.0,0,MORTGAGE,6000.0,VENTURE,10.74,0.09,3.0,576,Yes,0,8398
24.0,male,Bachelor,57398.0,0,RENT,1450.0,MEDICAL,10.74,0.03,4.0,666,Yes,0,1541
29.0,male,Associate,145058.0,7,MORTGAGE,28000.0,MEDICAL,7.9,0.19,8.0,668,No,0,26933
22.0,female,Bachelor,8000.0,0,RENT,1800.0,PERSONAL,14.84,0.22,2.0,643,No,1,15960
24.0,male,Bachelor,111321.0,2,RENT,6500.0,EDUCATION,8.31,0.06,3.0,684,Yes,0,34925
24.0,female,Associate,24907.0,1,RENT,7936.0,MEDICAL,13.03,0.32,4.0,646,No,1,42654
28.0,male,High School,87747.0,3,OWN,25000.0,MEDICAL,11.11,0.28,8.0,651,No,0,24385
26.0,male,Associate,106728.0,3,RENT,10000.0,PERSONAL,12.69,0.09,4.0,677,Yes,0,16461
34.0,male,Master,70335.0,11,RENT,9375.0,EDUCATION,12.51,0.13,14.0,724,Yes,0,36663
35.0,male,High School,102932.0,11,RENT,5000.0,HOMEIMPROVEMENT,9.07,0.05,6.0,671,Yes,0,21192
30.0,female,Bachelor,54981.0,10,RENT,2100.0,VENTURE,8.11,0.04,9.0,646,Yes,0,34697
28.0,male,High School,56042.0,6,RENT,2884.0,VENTURE,12.52,0.05,8.0,624,Yes,0,35586
33.0,male,Associate,23529.0,8,OWN,3500.0,DEBTCONSOLIDATION,13.16,0.15,6.0,607,No,1,27580
32.0,male,Associate,65483.0,10,OWN,25000.0,EDUCATION,10.27,0.38,9.0,697,Yes,0,34033
28.0,female,Bachelor,80448.0,5,RENT,5000.0,VENTURE,7.96,0.06,6.0,651,No,0,36065
24.0,female,Associate,106848.0,1,RENT,15000.0,HOMEIMPROVEMENT,9.99,0.14,4.0,642,No,1,1847
31.0,male,Bachelor,103267.0,11,MORTGAGE,16000.0,VENTURE,11.01,0.15,10.0,710,No,0,25464
34.0,male,Master,145139.0,8,MORTGAGE,4200.0,EDUCATION,12.69,0.03,6.0,516,No,0,26957
34.0,female,Bachelor,48928.0,10,RENT,1200.0,DEBTCONSOLIDATION,7.88,0.02,8.0,652,No,0,18807
22.0,male,High School,76666.0,1,RENT,4800.0,EDUCATION,11.41,0.06,4.0,606,Yes,0,34155
33.0,male,Associate,31380.0,11,RENT,5500.0,MEDICAL,9.88,0.18,7.0,670,No,0,21314
29.0,male,Bachelor,65817.0,7,MORTGAGE,7500.0,MEDICAL,7.49,0.11,7.0,460,No,1,28147
22.0,male,Associate,64006.0,0,RENT,16000.0,MEDICAL,12.69,0.25,3.0,648,No,1,1280
25.0,male,Bachelor,46303.0,4,RENT,20000.0,MEDICAL,14.39,0.43,4.0,666,No,1,42115
24.0,female,Associate,37240.0,3,RENT,1000.0,EDUCATION,7.51,0.03,2.0,579,Yes,0,1350
22.0,male,High School,78838.0,0,OWN,7000.0,VENTURE,11.49,0.09,4.0,626,Yes,0,9916
30.0,female,Associate,62313.0,12,MORTGAGE,15000.0,DEBTCONSOLIDATION,12.73,0.24,5.0,596,No,0,21991
23.0,male,High School,61118.0,1,RENT,9600.0,EDUCATION,14.26,0.16,3.0,609,Yes,0,10204
23.0,female,Associate,157283.0,1,MORTGAGE,20000.0,DEBTCONSOLIDATION,12.73,0.13,4.0,675,Yes,0,15366
27.0,female,Master,58571.0,4,OWN,4500.0,EDUCATION,13.8,0.08,8.0,707,Yes,0,21452
41.0,male,High School,45308.0,17,RENT,7000.0,PERSONAL,9.32,0.15,16.0,564,Yes,0,30422
28.0,male,Master,61076.0,5,RENT,5000.0,MEDICAL,10.59,0.08,9.0,671,No,0,20978
21.0,female,High School,69519.0,0,RENT,12000.0,DEBTCONSOLIDATION,7.29,0.17,4.0,657,Yes,0,2786
28.0,female,Associate,121182.0,3,OWN,20000.0,HOMEIMPROVEMENT,12.68,0.17,6.0,671,No,0,26322
29.0,male,High School,91182.0,8,MORTGAGE,8000.0,MEDICAL,12.99,0.09,10.0,636,Yes,0,24616
24.0,male,Bachelor,39332.0,0,MORTGAGE,14000.0,VENTURE,12.73,0.36,4.0,643,No,0,2460
24.0,male,High School,55057.0,2,MORTGAGE,6000.0,VENTURE,7.88,0.11,3.0,698,Yes,0,5454
38.0,female,High School,84484.0,15,MORTGAGE,9250.0,PERSONAL,7.51,0.11,17.0,568,No,0,30925
